"","co2","temperature","humidity","door","motion","fp2","occupancy","weekday","hour"
"1105",1173,24.06,52.62,2887781,38701,"detection","detection","Monday",10
"1106",1211,24.06,52.62,2947837,37675,"detection","detection","Monday",10
"1107",1231,24.06,52.62,3007787,97624,"detection","detection","Monday",10
"1108",1236,24.06,52.62,3067786,24059,"detection","non_detection","Monday",10
"1109",1225,24.06,52.62,47867,84065,"detection","non_detection","Monday",10
"1110",1202,24.06,52.62,107860,144058,"detection","non_detection","Monday",10
"1111",1187,24.06,52.62,167853,204053,"detection","non_detection","Monday",10
"1112",1177,24.06,52.62,227866,264063,"detection","non_detection","Monday",10
"1113",1160,24.06,52.62,287863,324061,"detection","detection","Monday",10
"1114",1128,24.06,52.62,56681,56180,"detection","detection","Monday",10
"1115",1121,24.06,52.62,55607,57792,"detection","detection","Monday",10
"1116",1133,24.06,52.62,115598,117783,"detection","detection","Monday",10
"1117",1133,24.06,52.62,175624,177808,"detection","detection","Monday",10
"1118",1133,24.06,52.62,38298,42052,"detection","detection","Monday",10
"1119",1161,24.06,52.62,98303,102055,"detection","detection","Monday",10
"1120",1192,24.06,52.62,158290,162045,"detection","detection","Monday",10
"1121",1219,24.06,52.62,218296,222050,"detection","detection","Monday",10
"1122",1258,24.06,52.62,278351,282105,"detection","detection","Monday",10
"1123",1301,24.06,52.62,338290,342046,"detection","detection","Monday",10
"1124",1323,24.06,52.62,398300,402054,"detection","detection","Monday",10
"1125",1344,24.06,52.62,458297,24701,"detection","detection","Monday",10
"1126",1373,24.94,52.62,518298,22971,"detection","detection","Monday",10
"1127",1399,24.94,52.62,578298,11405,"detection","detection","Monday",10
"1128",1415,24.94,52.62,638293,71401,"detection","detection","Monday",10
"1129",1435,24.94,52.62,698301,54543,"detection","detection","Monday",10
"1130",1450,24.94,52.62,758298,114542,"detection","detection","Monday",10
"1131",1473,24.94,52.62,818305,174551,"detection","detection","Monday",10
"1132",1478,24.94,52.62,878302,234550,"detection","detection","Monday",10
"1133",1498,24.94,52.62,938304,294547,"detection","detection","Monday",10
"1134",1509,24.94,52.62,998293,354542,"detection","detection","Monday",10
"1135",1518,24.94,52.62,1058292,414541,"detection","detection","Monday",10
"1136",1524,24.94,52.62,1118296,474545,"detection","detection","Monday",10
"1137",1538,24.94,52.62,1178297,58079,"detection","detection","Monday",10
"1138",1557,25.37,52.62,1238347,118136,"detection","detection","Monday",10
"1139",1563,25.45,52.62,1298296,60672,"detection","detection","Monday",10
"1140",1573,25.45,52.62,1358311,34912,"detection","detection","Monday",10
"1141",1578,25.45,52.62,1418298,94915,"detection","detection","Monday",11
"1142",1586,25.45,52.62,1478293,154911,"detection","detection","Monday",11
"1143",1586,25.45,52.62,36104,55499,"detection","detection","Monday",11
"1144",1581,25.45,52.62,96108,115503,"detection","detection","Monday",11
"1145",1476,25.45,52.62,156114,175509,"detection","non_detection","Monday",11
"1146",1335,25.45,52.62,216109,235505,"detection","detection","Monday",11
"1147",1223,25.45,52.62,276140,295496,"detection","detection","Monday",11
"1148",1147,25.45,52.62,32993,39072,"non_detection","non_detection","Monday",11
"1149",1084,25.45,52.62,92997,99076,"non_detection","non_detection","Monday",11
"1150",1044,25.45,52.62,153007,159077,"non_detection","non_detection","Monday",11
"1151",1028,25.45,52.62,212992,219074,"non_detection","non_detection","Monday",11
"1152",1009,25.45,52.62,272990,279069,"non_detection","non_detection","Monday",11
"1153",1000,25.45,52.62,332996,339077,"non_detection","non_detection","Monday",11
"1154",978,25.45,52.62,393054,399133,"non_detection","non_detection","Monday",11
"1155",978,25.45,52.62,452995,459076,"non_detection","non_detection","Monday",11
"1156",970,25.45,52.62,512995,519077,"non_detection","non_detection","Monday",11
"1157",962,25.45,52.62,573003,579082,"non_detection","non_detection","Monday",11
"1158",952,25.45,52.62,632994,639074,"non_detection","non_detection","Monday",11
"1159",946,25.45,52.62,692992,699075,"non_detection","non_detection","Monday",11
"1160",939,25.45,52.62,752995,759075,"non_detection","non_detection","Monday",11
"1161",928,25.45,52.62,813002,819082,"non_detection","non_detection","Monday",11
"1162",918,25.45,52.62,872995,879074,"non_detection","non_detection","Monday",11
"1163",917,25.45,52.62,932987,939069,"non_detection","non_detection","Monday",11
"1164",905,25.45,52.62,992991,999073,"non_detection","non_detection","Monday",11
"1165",897,25.45,52.62,1053011,1059090,"non_detection","non_detection","Monday",11
"1166",884,25.45,52.62,1113003,1119072,"non_detection","non_detection","Monday",11
"1167",879,25.45,52.62,1172993,1179074,"non_detection","non_detection","Monday",11
"1168",878,25.45,52.62,1233005,1239085,"non_detection","non_detection","Monday",11
"1169",878,25.45,52.62,1293000,1299080,"non_detection","non_detection","Monday",11
"1170",878,25.45,52.62,1353056,1359119,"non_detection","non_detection","Monday",11
"1171",875,25.45,52.62,1413002,1419081,"non_detection","non_detection","Monday",11
"1172",875,25.45,52.62,1472992,1479074,"non_detection","non_detection","Monday",11
"1173",874,25.45,52.62,1532994,1539075,"non_detection","non_detection","Monday",11
"1174",871,25.45,52.62,1592993,1599073,"non_detection","non_detection","Monday",11
"1175",869,25.45,52.62,1652999,1659080,"non_detection","non_detection","Monday",11
"1176",869,25.45,52.62,1712996,1719074,"non_detection","non_detection","Monday",11
"1177",863,25.45,52.62,1772993,1779075,"non_detection","non_detection","Monday",11
"1178",853,25.45,52.62,1832998,1839075,"non_detection","non_detection","Monday",11
"1179",844,25.45,52.62,1892993,1899072,"non_detection","non_detection","Monday",11
"1180",832,25.45,52.62,1953000,1959080,"non_detection","non_detection","Monday",11
"1181",828,25.45,52.62,2013003,2019084,"non_detection","non_detection","Monday",11
"1182",822,25.45,52.62,2073013,2079084,"non_detection","non_detection","Monday",11
"1183",818,25.45,52.62,2132996,2139077,"non_detection","non_detection","Monday",11
"1184",815,25.45,52.62,2192992,2199074,"non_detection","non_detection","Monday",11
"1185",814,25.45,52.62,2253001,2259076,"non_detection","non_detection","Monday",11
"1186",801,25.45,52.62,2313050,2319130,"non_detection","non_detection","Monday",11
"1187",796,25.45,52.62,2373000,2379081,"non_detection","non_detection","Monday",11
"1188",776,25.45,52.62,2432996,2439078,"non_detection","non_detection","Monday",11
"1189",772,25.45,52.62,2493010,2499087,"non_detection","non_detection","Monday",11
"1190",759,25.45,52.62,2553000,2559079,"non_detection","non_detection","Monday",11
"1191",754,25.45,52.62,2612995,2619075,"non_detection","non_detection","Monday",11
"1192",745,25.45,52.62,2672993,2679074,"non_detection","non_detection","Monday",11
"1193",740,25.22,52.62,2732999,2739079,"non_detection","non_detection","Monday",11
"1194",740,25.22,52.62,2792987,2799067,"non_detection","non_detection","Monday",11
"1195",730,25.22,52.62,2853002,2859078,"non_detection","non_detection","Monday",11
"1196",722,25.22,52.62,2913000,2919073,"non_detection","non_detection","Monday",11
"1197",713,25.22,52.62,2973004,2979086,"non_detection","non_detection","Monday",11
"1198",705,25.22,52.62,3032996,3039076,"non_detection","non_detection","Monday",11
"1199",699,24.92,52.62,3092996,3099072,"non_detection","non_detection","Monday",11
"1200",686,24.92,52.62,3152995,3159076,"non_detection","non_detection","Monday",11
"1201",679,24.92,52.62,3212992,3219074,"non_detection","non_detection","Monday",12
"1202",672,24.92,52.62,3273054,3279132,"non_detection","non_detection","Monday",12
"1203",660,24.92,52.62,3333002,3339081,"non_detection","non_detection","Monday",12
"1204",650,24.92,52.62,3392993,3399074,"non_detection","non_detection","Monday",12
"1205",645,24.92,52.62,3453054,3459097,"non_detection","non_detection","Monday",12
"1206",638,24.92,52.62,3512992,3519070,"non_detection","non_detection","Monday",12
"1207",633,24.92,52.62,3573005,3579079,"non_detection","non_detection","Monday",12
"1208",622,24.92,52.62,3632998,3639076,"non_detection","non_detection","Monday",12
"1209",620,24.92,52.62,3693006,3699087,"non_detection","non_detection","Monday",12
"1210",618,24.92,52.62,3752988,3759070,"non_detection","non_detection","Monday",12
"1211",612,24.92,52.62,3812993,3819071,"non_detection","non_detection","Monday",12
"1212",606,24.92,52.62,3872996,3879075,"non_detection","non_detection","Monday",12
"1213",601,24.92,52.62,3932992,3939072,"non_detection","non_detection","Monday",12
"1214",599,24.92,52.62,3993006,3999080,"non_detection","non_detection","Monday",12
"1215",598,24.92,52.62,4052989,4059070,"non_detection","non_detection","Monday",12
"1216",594,24.92,52.62,4112993,4119073,"non_detection","non_detection","Monday",12
"1217",590,24.41,52.62,4173001,4179081,"non_detection","non_detection","Monday",12
"1218",589,24.41,52.62,4233056,4239135,"non_detection","non_detection","Monday",12
"1219",589,24.41,52.62,4293002,4299079,"non_detection","non_detection","Monday",12
"1220",580,24.41,52.62,4353009,4359084,"non_detection","non_detection","Monday",12
"1221",578,24.41,52.62,4412994,4419076,"non_detection","non_detection","Monday",12
"1222",574,24.41,52.62,4473001,4479079,"non_detection","non_detection","Monday",12
"1223",576,24.41,52.62,4532992,4539070,"non_detection","non_detection","Monday",12
"1224",573,24.41,52.62,4592998,4599079,"non_detection","non_detection","Monday",12
"1225",572,24.41,52.62,4652993,4659074,"non_detection","non_detection","Monday",12
"1226",571,24.41,52.62,4712998,4719079,"non_detection","non_detection","Monday",12
"1227",568,24.41,52.62,4773015,4779095,"non_detection","non_detection","Monday",12
"1228",565,24.41,52.62,4832989,4839071,"non_detection","non_detection","Monday",12
"1229",563,24.41,52.62,4892994,4899075,"non_detection","non_detection","Monday",12
"1230",565,24.41,52.62,4952993,4959074,"non_detection","non_detection","Monday",12
"1231",565,24.41,52.62,5012987,5019070,"non_detection","non_detection","Monday",12
"1232",565,24.41,52.62,5073003,5079084,"non_detection","non_detection","Monday",12
"1233",564,24.41,52.62,5133006,5139082,"non_detection","non_detection","Monday",12
"1234",568,24.41,52.62,5193051,5199127,"non_detection","non_detection","Monday",12
"1235",564,24.41,52.62,5252990,5259072,"non_detection","non_detection","Monday",12
"1236",565,24.41,52.62,5312998,5319078,"non_detection","non_detection","Monday",12
"1237",567,24.41,52.62,5372997,5379078,"non_detection","non_detection","Monday",12
"1238",571,24.41,52.62,5433008,5439086,"non_detection","non_detection","Monday",12
"1239",572,24.41,52.62,5492992,5499072,"non_detection","non_detection","Monday",12
"1240",576,24.41,52.62,5552996,5559074,"non_detection","non_detection","Monday",12
"1241",580,24.41,52.62,5613002,5619077,"non_detection","non_detection","Monday",12
"1242",583,24.41,52.62,5672988,5679069,"non_detection","non_detection","Monday",12
"1243",584,24.41,52.62,5732994,5739075,"non_detection","non_detection","Monday",12
"1244",584,24.41,52.62,5793001,5799082,"non_detection","non_detection","Monday",12
"1245",587,24.41,52.62,5853003,5859077,"non_detection","non_detection","Monday",12
"1246",590,24.41,52.62,5913001,5919081,"non_detection","non_detection","Monday",12
"1247",593,24.41,52.62,5972997,5979077,"non_detection","non_detection","Monday",12
"1248",597,24.41,53.29,6033007,6039075,"non_detection","non_detection","Monday",12
"1249",602,24.41,53.29,6092994,6099073,"non_detection","non_detection","Monday",12
"1250",607,24.41,53.29,6153050,6159129,"non_detection","non_detection","Monday",12
"1251",611,24.41,53.29,6212994,6219075,"non_detection","non_detection","Monday",12
"1252",613,24.41,53.29,6272990,6279071,"non_detection","non_detection","Monday",12
"1253",618,24.41,53.29,6333000,6339082,"non_detection","non_detection","Monday",12
"1254",624,24.41,53.29,6392993,6399073,"non_detection","non_detection","Monday",12
"1255",628,24.41,53.29,6453018,6459098,"non_detection","non_detection","Monday",12
"1256",630,24.41,53.29,6512988,6519069,"non_detection","non_detection","Monday",12
"1257",633,24.41,53.29,6572994,6579072,"non_detection","non_detection","Monday",12
"1258",636,24.41,53.29,6632994,6639076,"non_detection","non_detection","Monday",12
"1259",635,24.41,53.29,6693003,6699079,"non_detection","non_detection","Monday",12
"1260",637,24.41,53.29,6752996,6759074,"non_detection","non_detection","Monday",12
"1261",637,24.41,53.29,6812991,6819071,"non_detection","non_detection","Monday",13
"1262",638,24.41,53.29,6872993,6879073,"non_detection","non_detection","Monday",13
"1263",640,24.41,53.29,6932994,6939076,"non_detection","non_detection","Monday",13
"1264",636,23.89,53.29,6992994,6999076,"non_detection","non_detection","Monday",13
"1265",636,23.89,53.29,7052995,7059074,"non_detection","non_detection","Monday",13
"1266",638,23.89,53.29,7113044,7119124,"non_detection","non_detection","Monday",13
"1267",639,23.89,53.29,7172991,7179073,"non_detection","non_detection","Monday",13
"1268",638,23.89,53.29,7232994,7239073,"non_detection","non_detection","Monday",13
"1269",636,23.89,53.29,7292998,7299077,"non_detection","non_detection","Monday",13
"1270",636,23.89,53.29,7352994,7359074,"non_detection","non_detection","Monday",13
"1271",641,23.89,53.29,7412994,7419074,"non_detection","non_detection","Monday",13
"1272",643,23.89,53.29,7473005,7479081,"non_detection","non_detection","Monday",13
"1273",644,23.89,53.29,7532995,7539076,"non_detection","non_detection","Monday",13
"1274",645,23.89,53.29,7592992,7599073,"non_detection","non_detection","Monday",13
"1275",647,23.89,53.29,7652995,7659077,"non_detection","non_detection","Monday",13
"1276",643,23.89,53.29,7712992,7719074,"non_detection","non_detection","Monday",13
"1277",645,23.89,53.29,7772994,7779075,"non_detection","non_detection","Monday",13
"1278",646,23.89,53.29,7833003,7839080,"non_detection","non_detection","Monday",13
"1279",650,23.89,53.29,7892997,7899078,"non_detection","non_detection","Monday",13
"1280",651,23.89,53.29,7952997,7959078,"non_detection","non_detection","Monday",13
"1281",652,23.89,53.29,8012988,8019070,"non_detection","non_detection","Monday",13
"1282",661,23.89,53.29,8073053,8079134,"non_detection","non_detection","Monday",13
"1283",661,23.89,53.29,8132998,8139079,"non_detection","non_detection","Monday",13
"1284",658,23.89,53.29,8193003,8199083,"non_detection","non_detection","Monday",13
"1285",657,23.89,53.29,8252992,8259074,"non_detection","non_detection","Monday",13
